stop_id_from;stop_id_to;movements_norm
219;254;0.18412
605;491;0.18411
652;68;0.18402
601;809;0.184
224;467;0.184
13;856;0.184
422;352;0.184
633;469;0.184
113;67;0.184
317;1;0.18399
487;433;0.18399
719;298;0.18397
1;742;0.18381
37;41;0.18372
903;837;0.18369
63;859;0.18368
64;38;0.1836
42;21;0.1836
109;473;0.1836
883;69;0.1836
123;148;0.1836
246;236;0.18354
353;244;0.18352
638;275;0.18348
17;72;0.18345
300;320;0.18344
419;613;0.18334
138;28;0.18333
23;139;0.18333
393;548;0.18333
344;31;0.18333
1;513;0.18333
414;28;0.18333
138;534;0.18333
17;354;0.18333
24;429;0.18333
3;354;0.18333
15;542;0.18333
350;554;0.18333
414;534;0.18333
13;321;0.18333
116;34;0.18333
414;40;0.18333
614;508;0.18333
303;614;0.18333
496;349;0.18333
874;705;0.18328
857;570;0.18328
674;334;0.18328
324;413;0.18328
324;102;0.18328
150;56;0.18326
145;50;0.18326
711;17;0.18315
13;562;0.18304
487;562;0.18304
507;491;0.18304
442;626;0.18304
562;482;0.18304
801;115;0.183
819;651;0.183
435;340;0.183
36;861;0.183
394;244;0.18296
445;497;0.1829
110;529;0.18273
491;468;0.1827
493;299;0.1827
310;431;0.1827
7;765;0.18269
483;617;0.1826
329;308;0.1825
669;659;0.18249
430;368;0.1824
749;753;0.1824
40;874;0.1824
751;874;0.1824
857;731;0.1824
734;416;0.1824
398;368;0.1824
623;795;0.18239
599;676;0.18233
105;685;0.18225
647;509;0.18225
10;655;0.18225
525;628;0.18225
103;473;0.18225
783;899;0.18216
160;491;0.18216
676;411;0.18212
4;304;0.18204
83;67;0.18204
71;84;0.18204
59;92;0.18204
91;54;0.18204
114;603;0.18201
684;411;0.18201
193;210;0.182
942;99;0.182
751;686;0.182
732;728;0.182
469;233;0.182
203;11;0.182
13;838;0.18198
289;244;0.18196
467;771;0.1818
719;308;0.1818
365;713;0.1818
255;206;0.18179
381;508;0.18178
496;493;0.18172
363;12;0.18172
295;917;0.18165
348;917;0.18165
351;778;0.18165
324;94;0.18165
7;87;0.18165
9;89;0.18165
778;917;0.18165
669;677;0.18164
118;116;0.18156
134;16;0.18156
498;161;0.18156
160;18;0.18156
719;352;0.1815
94;917;0.18135
677;603;0.18132
15;826;0.18132
535;837;0.18127
389;779;0.18127
40;76;0.18102
731;787;0.181
796;114;0.181
684;853;0.181
931;912;0.181
9;506;0.18096
286;604;0.18094
618;655;0.1809
101;153;0.18088
45;156;0.18088
601;813;0.18081
618;343;0.18072
708;609;0.1807
642;695;0.18046
505;41;0.1804
545;713;0.1804
9;311;0.18036
311;451;0.18036
38;756;0.18032
480;422;0.1802
29;70;0.1802
49;26;0.1802
42;24;0.1802
491;553;0.18015
309;228;0.18013
609;217;0.18012
614;835;0.18009
41;827;0.18009
642;778;0.18009
90;814;0.18009
812;659;0.18009
103;834;0.18009
810;853;0.18009
86;659;0.18009
207;160;0.18009
407;161;0.18009
892;594;0.18009
642;319;0.18008
935;66;0.18
750;808;0.18
38;907;0.18
49;110;0.18
736;898;0.17992
467;889;0.17992
423;837;0.17974
747;385;0.17965
488;677;0.17955
149;121;0.17952
44;65;0.17946
376;705;0.17943
403;728;0.17943
3;692;0.17942
157;604;0.17939
374;764;0.17936
407;735;0.17936
407;748;0.17936
453;732;0.17936
374;750;0.17936
541;553;0.17932
852;885;0.1792
903;719;0.1792
886;416;0.1792
828;400;0.1792
39;462;0.1792
903;594;0.1792
656;12;0.17908
113;10;0.17907
20;18;0.17905
818;514;0.179
670;608;0.179
361;349;0.17898
614;497;0.17896
770;334;0.17893
357;523;0.17883
459;301;0.17869
420;301;0.17869
328;310;0.17869
410;375;0.17869
455;447;0.17868
502;299;0.17868
502;498;0.17864
503;708;0.17853
771;70;0.17852
160;152;0.1785
101;155;0.1785
98;74;0.17838
653;608;0.17835
628;580;0.17831
313;488;0.17823
318;692;0.17823
797;337;0.17823
318;849;0.17823
848;311;0.17823
415;286;0.1782
371;503;0.1782
88;569;0.1782
99;569;0.1782
300;508;0.17819
835;38;0.17808
17;876;0.17802
362;606;0.178
797;762;0.178
22;39;0.17798
318;104;0.17794
912;719;0.17784
467;888;0.17776
750;877;0.17776
39;523;0.17776
750;885;0.17776
160;787;0.17776
719;336;0.17776
770;161;0.17776
283;381;0.17776
828;336;0.17776
863;159;0.17776
694;346;0.17776
822;336;0.17776
158;818;0.17776
363;833;0.17776
806;877;0.17774
559;606;0.17767
605;12;0.17765
547;745;0.17761
714;17;0.1776
656;415;0.17748
150;121;0.17748
240;503;0.17748
517;468;0.17748
720;481;0.17747
599;618;0.17739
778;334;0.17734
496;576;0.17732
485;553;0.17732
549;745;0.17711
910;758;0.17708
539;461;0.17702
684;787;0.177
922;71;0.177
931;878;0.177
100;76;0.17698
874;628;0.17696
656;412;0.17696
857;674;0.17696
868;316;0.17696
676;296;0.17696
705;16;0.17696
868;10;0.17696
874;728;0.17696
783;853;0.17695
488;817;0.17694
632;161;0.17694
488;646;0.17694
653;586;0.17694
430;677;0.17685
104;696;0.17685
727;396;0.17685
697;406;0.17685
727;411;0.17685
1;53;0.1768
617;541;0.1768
29;68;0.1768
59;21;0.1768
64;30;0.1768
626;349;0.17665
618;553;0.17649
736;889;0.17646
753;385;0.17634
374;842;0.17632
436;352;0.17629
875;18;0.17625
333;818;0.17618
160;143;0.17612
719;296;0.17604
351;765;0.17601
57;635;0.176
706;509;0.176
651;72;0.176
835;748;0.176
604;315;0.176
582;856;0.176
458;600;0.17596
298;787;0.17595
298;765;0.17595
818;877;0.17591
896;62;0.17586
892;62;0.17586
605;63;0.17586
66;415;0.17574
602;894;0.17574
445;70;0.17574
481;386;0.17574
59;347;0.17574
419;871;0.17574
379;871;0.17574
249;629;0.17572
403;407;0.17567
490;10;0.17556
395;460;0.17556
484;8;0.17556
363;16;0.17556
7;498;0.17556
888;828;0.17553
708;623;0.1755
741;395;0.1755
802;94;0.1755
70;894;0.17544
836;801;0.17537
408;375;0.17535
656;337;0.17525
566;98;0.17523
11;730;0.17517
650;529;0.17508
136;68;0.17506
606;286;0.17502
881;114;0.175
604;340;0.175
98;80;0.175
786;334;0.17492
240;18;0.17487
444;293;0.17487
250;490;0.17487
415;336;0.17487
567;550;0.17483
847;720;0.17473
698;898;0.17473
294;641;0.17465
534;16;0.1746
441;305;0.1746
303;18;0.1746
19;465;0.1746
138;30;0.1746
39;325;0.1746
22;420;0.1746
338;503;0.1746
547;454;0.1746
15;117;0.1746
509;361;0.1746
414;30;0.1746
303;338;0.1746
496;415;0.1746
330;36;0.1746
810;768;0.17457
222;215;0.17444
566;491;0.17442
269;157;0.17442
213;263;0.17437
115;687;0.17424
535;159;0.17424
564;104;0.17423
664;17;0.17415
273;225;0.17413
487;813;0.17411
906;657;0.17408
903;425;0.17408
767;400;0.17408
63;933;0.174
488;829;0.174
651;70;0.174
488;865;0.174
58;936;0.174
679;425;0.17391
757;39;0.1739
713;791;0.17388
814;824;0.17388
708;563;0.17378
149;46;0.17374
157;50;0.17374
114;370;0.1737
301;311;0.17368
310;422;0.17368
550;13;0.17366
13;23;0.17363
36;689;0.1736
549;717;0.17346
812;624;0.17342
660;814;0.17342
614;805;0.17342
40;836;0.17342
585;656;0.17342
40;853;0.17342
86;624;0.17342
676;805;0.17342
11;127;0.1734
3;124;0.1734
66;16;0.1734
59;24;0.1734
52;26;0.1734
83;47;0.17338
691;383;0.17329
702;397;0.17329
407;699;0.17329
426;34;0.17329
39;384;0.17329
761;451;0.17328
588;866;0.17328
713;874;0.17328
91;58;0.17316
66;90;0.17316
467;554;0.17305
295;487;0.173
200;344;0.173
389;89;0.173
441;94;0.173
915;594;0.173
796;35;0.173
219;640;0.173
778;670;0.173
7;778;0.173
792;447;0.173
737;936;0.173
61;932;0.173
836;503;0.1729
677;621;0.1729
265;244;0.17288
1;692;0.17284
676;337;0.17282
694;424;0.17277
338;104;0.17269
393;498;0.17248
470;493;0.17248
551;436;0.17248
436;460;0.17248
363;381;0.17242
207;445;0.17226
801;101;0.17202
375;311;0.17201
300;355;0.17201
218;243;0.172
830;35;0.172
939;694;0.172
624;631;0.172
509;787;0.1719
864;899;0.17181
793;827;0.17181
28;26;0.17176
696;728;0.17172
719;579;0.17164
746;687;0.1716
708;37;0.17158
432;289;0.17156
594;580;0.17154
219;272;0.17152
718;736;0.1715
17;825;0.17146
445;2;0.17144
810;491;0.17144
48;89;0.17142
145;56;0.17136
152;117;0.17136
6;124;0.17136
45;161;0.17136
116;159;0.17136
732;744;0.17128
698;889;0.17127
333;795;0.17122
623;637;0.17119
509;811;0.17111
265;259;0.17108
79;47;0.17106
642;361;0.17105
200;355;0.171
808;719;0.171
651;61;0.171
547;712;0.171
237;712;0.171
217;357;0.171
103;246;0.171
381;436;0.17099
623;728;0.17097
226;249;0.17088
264;617;0.17084
288;294;0.17081
415;385;0.17075
571;100;0.1707
98;771;0.1707
645;771;0.1707
818;644;0.1707
645;813;0.1707
571;837;0.1707
674;491;0.17064
413;487;0.17064
674;298;0.17064
115;485;0.17049
674;451;0.17044
659;603;0.17043
614;2;0.17037
333;787;0.17034
72;813;0.17024
768;733;0.17024
754;513;0.17024
743;117;0.17024
534;737;0.17024
769;42;0.17024
754;694;0.17024
747;372;0.17024
407;858;0.17024
441;787;0.17022
136;82;0.17018
102;608;0.17015
659;608;0.17015
802;838;0.17012
515;809;0.17005
835;686;0.17
867;548;0.17
786;762;0.17
816;711;0.17
855;628;0.17
57;21;0.17
867;33;0.17
47;20;0.17
863;491;0.16983
15;791;0.16974
892;609;0.16968
331;515;0.16968
60;329;0.16968
896;609;0.16968
62;364;0.16968
331;752;0.16968
240;431;0.16965
250;310;0.16965
381;468;0.16965
109;30;0.16965
1;39;0.16945
517;10;0.1694
496;498;0.1694
419;18;0.16934
406;2;0.16932
119;121;0.16932
13;825;0.1693
319;268;0.16928
71;565;0.16926
63;834;0.16912
586;631;0.169
392;676;0.169
469;285;0.169
816;469;0.169
36;865;0.169
98;823;0.169
98;798;0.169
59;153;0.16898
758;406;0.16896
863;758;0.16896
912;657;0.16896
767;39;0.16896
752;795;0.16896
18;296;0.16892
606;415;0.16888
483;503;0.16875
628;685;0.16875
93;81;0.16874
321;377;0.16867
42;424;0.16863
521;642;0.16853
835;888;0.16848
482;251;0.16813
434;617;0.16808
231;214;0.168
751;728;0.168
575;31;0.168
741;635;0.168
790;916;0.168
881;548;0.168
706;40;0.168
919;878;0.168
796;651;0.168
683;437;0.168
273;253;0.168
926;878;0.168
719;861;0.168
9;856;0.168
214;943;0.168
822;491;0.16797
643;491;0.16796
566;12;0.16796
713;76;0.1677
103;76;0.1677
298;72;0.16767
324;765;0.16764
91;140;0.16764
403;705;0.16764
426;728;0.16764
684;396;0.16764
679;367;0.16764
674;286;0.1675
458;551;0.16748
115;658;0.1674
543;618;0.1674
399;12;0.1674
655;509;0.1674
600;825;0.16739
46;56;0.16734
235;249;0.16732
219;560;0.16732
116;155;0.16728
752;898;0.16728
3;133;0.16728
432;309;0.16724
42;451;0.1672
426;751;0.1672
750;740;0.1672
639;748;0.1672
639;735;0.1672
410;866;0.1672
116;737;0.1672
453;760;0.1672
398;751;0.1672
513;378;0.1672
754;472;0.1672
471;748;0.1672
471;735;0.1672
545;752;0.1672
219;519;0.16716
817;514;0.16711
488;736;0.1671
230;503;0.16704
493;293;0.16704
268;207;0.16704
230;18;0.16704
311;355;0.167
935;62;0.167
179;224;0.167
63;913;0.167
181;173;0.167
164;467;0.167
840;95;0.167
306;765;0.16699
209;243;0.16695
694;372;0.16688
852;846;0.16688
768;680;0.16688
741;583;0.16675
642;862;0.16675
660;834;0.16675
797;293;0.16665
294;818;0.16665
770;287;0.16665
770;293;0.16665
547;846;0.16665
294;614;0.16665
780;366;0.16665
797;161;0.16665
547;833;0.16665
283;602;0.16665
143;100;0.1666
57;24;0.1666
59;155;0.1666
730;818;0.16655
694;334;0.16654
694;433;0.16647
455;558;0.16632
160;641;0.16619
785;700;0.16614
98;46;0.16612
244;228;0.1661
521;287;0.16608
731;825;0.166
267;284;0.166
162;172;0.166
172;330;0.166
267;414;0.166
872;940;0.166
770;760;0.166
276;267;0.166
924;901;0.166
912;57;0.166
193;224;0.166
278;248;0.166
522;251;0.16592
300;404;0.16587
25;472;0.16587
639;18;0.16587
312;639;0.16587
570;454;0.16587
639;26;0.16587
534;24;0.16587
381;404;0.16587
404;337;0.16587
534;8;0.16587
264;593;0.16576
226;274;0.16576
48;76;0.16574
747;436;0.16561
41;791;0.1656
158;10;0.16555
115;784;0.16549
836;42;0.16549
410;325;0.16533
342;301;0.16533
700;535;0.16526
8;352;0.16526
6;133;0.16524
133;147;0.16524
152;16;0.16524
333;72;0.1652
115;733;0.1652
352;296;0.16515
779;853;0.16513
669;587;0.16512
430;686;0.16506
623;678;0.16506
445;790;0.165
441;833;0.165
445;881;0.165
720;651;0.165
469;278;0.165
653;435;0.165
285;248;0.165
614;553;0.16485
461;695;0.16485
643;12;0.16473
600;721;0.16473
388;614;0.1647
563;108;0.1647
730;72;0.16464
680;733;0.16464
806;361;0.16452
357;795;0.16452
350;750;0.16452
806;156;0.16452
780;311;0.16452
157;795;0.16452
778;327;0.16452
328;445;0.16452
778;415;0.16452
719;337;0.16452
535;917;0.16435
93;10;0.16435
322;730;0.16435
42;2;0.16432
674;10;0.16432
868;304;0.16432
674;316;0.16432
507;18;0.16432
73;89;0.16428
73;82;0.16428
88;61;0.16428
66;94;0.16428
99;148;0.16422
147;151;0.16422
58;894;0.16422
57;147;0.16422
750;744;0.16416
857;694;0.16416
749;117;0.16416
771;812;0.1641
172;193;0.164
291;339;0.164
57;106;0.164
862;835;0.164
282;251;0.16396
40;54;0.16388
906;594;0.16384
906;719;0.16384
912;594;0.16384
294;631;0.16382
558;161;0.16381
105;74;0.1638
275;222;0.16376
562;222;0.16376
491;581;0.16368
618;581;0.16368
553;580;0.16368
488;460;0.16368
553;497;0.16368
768;10;0.16365
488;876;0.16362
548;308;0.16362
469;308;0.16362
892;548;0.16362
365;58;0.16362
469;386;0.16362
899;768;0.16362
365;61;0.16362
488;893;0.16362
896;548;0.16362
59;415;0.16362
602;70;0.16362
805;827;0.16353
892;541;0.16353
888;594;0.16353
81;47;0.1635
606;337;0.16345
753;611;0.16335
811;807;0.16335
770;569;0.16335
452;681;0.16335
388;541;0.16335
8;662;0.16335
490;495;0.16329
280;217;0.16324
11;286;0.16324
23;44;0.1632
3;123;0.1632
25;44;0.1632
275;244;0.16316
294;320;0.16308
441;72;0.16308
785;612;0.16302
710;563;0.16302
248;180;0.163
651;194;0.163
835;744;0.163
160;631;0.16299
862;741;0.16292
17;812;0.1629
623;787;0.16282
505;11;0.1628
15;864;0.16273
419;503;0.16271
622;244;0.16264
651;239;0.16263
915;885;0.16263
615;715;0.16262
719;316;0.16257
44;89;0.16256
622;253;0.16252
138;68;0.1625
134;41;0.16244
852;38;0.1624
26;14;0.16232
355;12;0.1623
332;255;0.16227
614;745;0.16226
656;16;0.16224
560;491;0.16224
287;252;0.16215
56;838;0.1621
676;415;0.16202
664;13;0.162
664;535;0.162
575;715;0.162
774;799;0.162
511;373;0.162
684;825;0.162
614;790;0.162
328;422;0.16199
300;425;0.16199
463;494;0.16199
408;325;0.16199
249;307;0.16188
97;85;0.16188
237;547;0.16188
157;56;0.16184
152;53;0.16184
320;431;0.16182
71;611;0.16176
42;4;0.16174
75;31;0.16164
467;484;0.16162
434;105;0.16149
783;896;0.16146
6;123;0.16116
120;147;0.16116
754;542;0.16112
857;513;0.16112
588;750;0.16112
588;764;0.16112
761;743;0.16112
430;695;0.16112
769;743;0.16112
795;862;0.16104
674;396;0.16101
614;907;0.161
931;75;0.161
98;84;0.161
271;199;0.161
736;907;0.161
467;815;0.161
59;110;0.161
946;218;0.161
620;865;0.161
10;557;0.16099
445;523;0.16098
594;785;0.16095
614;845;0.16089
237;653;0.16074
609;246;0.16074
160;12;0.16073
685;662;0.16065
11;811;0.16062
37;61;0.1606
461;639;0.16055
711;481;0.16052
895;719;0.16038
317;333;0.16028
109;16;0.16027
482;289;0.1602
622;222;0.1602
235;483;0.1602
437;286;0.16016
848;66;0.16016
470;498;0.16016
41;687;0.16016
640;491;0.16016
115;750;0.16008
114;583;0.16008
807;657;0.16008
88;583;0.16008
719;583;0.16008
812;753;0.16008
854;39;0.16008
81;135;0.16002
44;78;0.16002
720;548;0.16001
662;664;0.16
579;601;0.16
796;17;0.16
901;694;0.16
425;334;0.16
58;929;0.16
447;447;0.16
31;790;0.16
407;703;0.15996
401;699;0.15996
704;384;0.15996
88;67;0.15984
77;87;0.15984
83;63;0.15984
498;489;0.15984
657;372;0.15984
103;72;0.15982
25;48;0.1598
541;352;0.15957
39;400;0.15952
738;514;0.15949
60;147;0.15946
66;147;0.15946
618;395;0.15944
390;628;0.1593
16;681;0.1593
486;695;0.15927
558;159;0.15921
230;431;0.15921
430;366;0.15921
299;218;0.15921
68;894;0.15912
890;892;0.15912
41;898;0.15912
141;56;0.15906
467;689;0.159
38;861;0.159
172;377;0.159
449;352;0.159
594;422;0.159
359;390;0.15892
566;68;0.15888
503;736;0.15879
551;541;0.15875
886;462;0.15872
786;767;0.15872
850;406;0.15872
795;913;0.15872
906;425;0.15872
846;884;0.15872
407;787;0.15872
903;416;0.15872
393;469;0.15867
311;425;0.15865
17;826;0.15862
850;12;0.15855
105;70;0.1585
225;640;0.15846
426;705;0.15843
546;587;0.1584
442;656;0.1584
1;114;0.15834
612;546;0.15832
455;385;0.15816
576;469;0.15815
542;372;0.15808
534;732;0.15808
714;532;0.15808
588;842;0.15808
421;748;0.15808
639;858;0.15808
421;735;0.15808
857;472;0.15808
471;858;0.15808
743;39;0.15808
769;425;0.15808
11;562;0.15808
593;491;0.15808
868;642;0.158
839;296;0.158
857;4;0.158
105;296;0.158
677;673;0.158
413;535;0.158
935;741;0.158
81;106;0.158
867;714;0.158
840;719;0.158
271;180;0.158
888;849;0.15792
896;657;0.15792
679;406;0.15771
364;329;0.15768
395;358;0.15768
455;301;0.15765
564;653;0.15763
39;380;0.15756
609;329;0.15756
657;347;0.15756
75;386;0.15756
511;239;0.15753
81;79;0.15742
713;96;0.15741
747;569;0.15741
501;56;0.15738
778;89;0.15737
642;41;0.1573
817;606;0.15728
725;521;0.15728
357;554;0.15714
393;563;0.15714
488;436;0.15714
510;2;0.15714
618;454;0.15714
563;337;0.15714
22;465;0.15714
534;12;0.15714
19;117;0.15714
377;26;0.15714
19;542;0.15714
515;2;0.15714
639;20;0.15714
548;297;0.15714
158;157;0.15708
134;132;0.15708
136;10;0.15708
160;134;0.15708
790;881;0.157
291;521;0.157
715;829;0.157
651;736;0.157
662;437;0.157
715;865;0.157
81;104;0.157
31;907;0.157
425;343;0.157
238;281;0.15698
105;756;0.15694
306;818;0.15683
771;68;0.1568
810;503;0.15669
216;512;0.15664
593;617;0.1566
444;336;0.1566
543;491;0.1566
250;484;0.1566
250;541;0.1566
42;28;0.1564
23;48;0.1564
43;5;0.1564
711;102;0.15638
237;661;0.15618
657;334;0.15616
267;344;0.156
881;711;0.156
835;728;0.156
314;442;0.156
782;37;0.156
559;115;0.15598
501;713;0.15593
368;675;0.15585
264;519;0.15579
863;503;0.15578
351;917;0.1557
295;765;0.1557
324;914;0.1557
581;713;0.15566
437;695;0.15561
834;812;0.15561
532;616;0.15561
101;570;0.15555
875;293;0.15554
288;614;0.15554
875;287;0.15554
875;161;0.15554
288;818;0.15554
283;445;0.15554
445;818;0.15554
548;336;0.15554
160;833;0.15554
888;346;0.15554
783;877;0.15554
770;283;0.15554
850;366;0.15554
160;846;0.15554
797;287;0.15554
783;885;0.15554
797;283;0.15554
105;451;0.15544
388;655;0.15525
752;807;0.15525
892;797;0.15525
765;893;0.15525
594;395;0.15518
17;730;0.15513
546;533;0.15508
713;889;0.15504
883;62;0.15504
160;490;0.15504
900;892;0.15504
514;236;0.15504
410;764;0.15504
368;751;0.15504
410;750;0.15504
116;732;0.15504
547;790;0.155
683;460;0.155
547;881;0.155
575;881;0.155
70;932;0.155
628;497;0.15498
309;275;0.15492
77;653;0.1548
660;76;0.1548
570;480;0.1548
468;102;0.15476
55;142;0.1547
150;53;0.1547
57;144;0.1547
57;159;0.1547
1;779;0.15459
310;2;0.15457
103;21;0.15457
758;733;0.15456
708;700;0.15449
605;92;0.15444
915;806;0.15444
679;431;0.15438
509;415;0.15435
824;846;0.15432
249;651;0.15429
498;346;0.15426
538;514;0.15419
584;159;0.15405
8;296;0.15402
746;40;0.154
441;286;0.154
88;45;0.154
695;932;0.154
230;250;0.15399
363;431;0.15399
445;468;0.15399
627;486;0.1539
441;818;0.15385
582;478;0.15372
645;58;0.15363
768;571;0.15363
60;569;0.1536
912;425;0.1536
766;913;0.1536
797;400;0.1536
772;415;0.15345
286;675;0.15345
729;713;0.15344
90;835;0.15341
805;853;0.15341
585;810;0.15341
656;750;0.15341
585;676;0.15341
805;836;0.15341
254;560;0.15332
479;678;0.15327
697;676;0.15327
833;888;0.15327
864;896;0.15318
486;639;0.15314
834;826;0.15314
710;623;0.15314
437;639;0.15314
674;552;0.15314
85;47;0.15308
47;14;0.153
643;865;0.153
55;12;0.153
158;130;0.153
200;330;0.153
123;120;0.153
133;131;0.153
118;148;0.153
182;284;0.153
60;637;0.15282
97;81;0.15282
747;8;0.15263
487;795;0.15257
105;431;0.15255
300;436;0.15251
419;737;0.15251
9;385;0.15249
406;443;0.15246
44;84;0.1524
694;31;0.15232
848;833;0.15232
60;144;0.15232
66;144;0.15232
488;693;0.15224
515;837;0.15215
58;856;0.15215
280;242;0.15211
97;818;0.1521
857;542;0.152
749;39;0.152
410;842;0.152
747;431;0.152
768;635;0.152
59;635;0.152
601;856;0.152
801;608;0.152
362;521;0.152
922;694;0.152
355;416;0.15197
822;802;0.1519
659;604;0.15187
584;349;0.15185
415;287;0.1517
413;600;0.15168
114;858;0.15168
674;304;0.15168
660;4;0.15168
34;698;0.15166
390;560;0.1516
636;623;0.15158
160;551;0.15154
57;329;0.1515
308;56;0.1515
345;56;0.1515
445;63;0.1515
753;637;0.15147
895;694;0.15147
493;336;0.15138
62;733;0.1512
758;680;0.1512
504;658;0.1512
503;681;0.1512
669;604;0.15115
265;253;0.15103
278;173;0.151
718;861;0.151
113;58;0.151
819;720;0.151
187;175;0.151
85;56;0.15096
223;483;0.15096
883;71;0.15096
487;783;0.15094
864;888;0.15093
813;94;0.15093
891;917;0.15093
48;78;0.15086
780;337;0.15081
318;750;0.15081
753;156;0.15081
753;361;0.15081
313;859;0.15081
350;825;0.15081
419;859;0.15081
848;337;0.15081
848;447;0.15081
419;692;0.15081
521;161;0.15076
116;40;0.15075
700;532;0.15067
461;752;0.15067
83;81;0.15064
48;87;0.15064
824;877;0.15063
825;807;0.15057
42;411;0.15056
445;370;0.15054
434;447;0.15054
709;693;0.15051
752;838;0.15048
39;117;0.15044
503;454;0.15043
351;730;0.15043
325;299;0.1503
419;104;0.1502
863;828;0.15017
538;676;0.15012
694;36;0.15008
566;61;0.15006
101;541;0.15006
580;576;0.15004
473;557;0.15004
550;469;0.15004
445;580;0.15004
577;557;0.15004
541;581;0.15004
568;460;0.15004
792;469;0.15
579;582;0.15
172;257;0.15
935;885;0.15
855;570;0.15
651;861;0.15
44;72;0.14998
60;159;0.14994
66;159;0.14994
44;90;0.14986
109;541;0.14985
692;750;0.14984
646;469;0.1498
97;846;0.14976
59;28;0.1496
353;205;0.14952
234;229;0.14952
503;296;0.1495
559;469;0.1495
286;641;0.14945
814;741;0.14942
509;72;0.14929
700;688;0.14928
4;316;0.14913
509;818;0.14906
873;778;0.14904
833;876;0.14904
792;35;0.149
187;169;0.149
496;596;0.149
651;737;0.149
211;175;0.149
718;907;0.149
579;648;0.149
732;858;0.14896
421;858;0.14896
534;41;0.14896
70;859;0.14896
822;503;0.14892
134;67;0.14888
559;103;0.14878
693;845;0.14878
444;321;0.14877
423;737;0.14869
321;449;0.14863
371;628;0.1485
786;372;0.14848
377;20;0.14841
344;116;0.14841
39;342;0.14841
472;459;0.14841
600;337;0.14841
639;21;0.14841
534;10;0.14841
404;349;0.14841
404;415;0.14841
377;18;0.14841
26;429;0.14841
320;404;0.14841
15;337;0.14841
614;436;0.14841
609;302;0.14841
116;26;0.14841
456;31;0.14841
35;325;0.14841
428;39;0.14841
535;361;0.14841
338;12;0.14841
528;16;0.1484
765;802;0.14837
710;532;0.1482
548;236;0.1482
530;784;0.1482
720;509;0.1482
379;387;0.14814
291;314;0.148
60;106;0.148
677;292;0.148
758;8;0.14796
62;680;0.14784
508;497;0.14784
720;688;0.14773
588;116;0.14771
52;156;0.14756
45;148;0.14756
114;48;0.14756
632;415;0.14745
633;609;0.1474
551;705;0.14739
622;282;0.14736
324;779;0.14733
138;82;0.14732
4;2;0.14729
543;658;0.14715
434;618;0.14715
324;92;0.14705
16;295;0.14705
91;10;0.14705
915;541;0.14705
441;92;0.14705
441;914;0.14705
563;89;0.14705
182;200;0.147
535;826;0.147
362;651;0.147
362;652;0.147
113;65;0.147
172;270;0.147
761;834;0.147
873;786;0.14697
892;770;0.14697
825;791;0.14697
888;541;0.14697
425;572;0.14696
824;885;0.14695
41;812;0.14695
880;69;0.14688
72;889;0.14688
3;129;0.14688
117;14;0.14688
393;321;0.14686
75;36;0.1468
642;89;0.14674
88;677;0.14674
614;853;0.14674
614;836;0.14674
115;778;0.14674
676;853;0.14674
676;836;0.14674
753;616;0.14674
597;835;0.14674
719;677;0.14674
837;661;0.14674
810;836;0.14674
741;677;0.14674
837;104;0.14674
892;719;0.1467
385;246;0.14667
37;383;0.14663
446;34;0.14663
723;384;0.14663
401;703;0.14663
628;383;0.14663
618;383;0.14663
427;699;0.14663
446;477;0.14663
79;74;0.14652
69;96;0.14652
562;244;0.14644
310;454;0.14635
517;624;0.14628
875;903;0.14625
771;72;0.14624
43;26;0.1462
37;54;0.1462
55;18;0.1462
69;30;0.1462
27;56;0.1462
541;468;0.14616
161;241;0.14616
18;468;0.14616
6;25;0.14606
63;938;0.146
200;377;0.146
183;250;0.146
62;108;0.146
780;751;0.146
575;70;0.14598
264;651;0.14595
116;760;0.14592
534;760;0.14592
857;753;0.14592
739;747;0.14592
740;874;0.14592
753;372;0.14592
734;719;0.14592
674;236;0.14592
37;482;0.1459
639;812;0.14589
822;628;0.14587
600;70;0.14585
320;508;0.14584
636;713;0.14583
11;385;0.14582
543;18;0.1458
627;487;0.1458
600;112;0.1458
6;37;0.14576
503;718;0.14573
710;600;0.14573
772;337;0.14562
535;506;0.1456
560;18;0.1456
688;713;0.1456
97;102;0.14559
605;750;0.14553
660;94;0.14553
895;104;0.14553
719;329;0.14544
331;871;0.14544
69;347;0.14544
899;447;0.14544
515;871;0.14544
488;899;0.14544
602;63;0.14544
868;343;0.14536
652;4;0.14536
324;616;0.14536
114;764;0.14536
413;509;0.14536
413;623;0.14536
509;637;0.14535
9;654;0.14535
321;409;0.14529
8;520;0.14529
311;321;0.14529
661;561;0.1452
152;65;0.14518
145;53;0.14518
158;46;0.14518
887;811;0.14508
34;865;0.145
752;932;0.145
433;737;0.14499
6;22;0.14495
623;791;0.1449
6;129;0.14484
152;132;0.14484
633;481;0.1448
353;289;0.1448
85;140;0.14478
469;236;0.14478
237;160;0.14478
488;712;0.14478
9;336;0.14476
7;286;0.14476
502;286;0.14476
541;708;0.14473
600;641;0.14464
614;596;0.14457
619;663;0.14451
818;71;0.14448
824;69;0.14448
491;681;0.14445
525;12;0.14445
627;600;0.14445
863;336;0.14443
300;795;0.14443
875;385;0.14443
875;283;0.14443
822;346;0.14443
42;287;0.14443
42;161;0.14443
42;293;0.14443
719;346;0.14443
283;467;0.14443
335;787;0.14443
828;346;0.14443
